https://www.openstreetmap.org/node/1720520131 playground
https://www.openstreetmap.org/node/1734173373 sports_centre
https://www.openstreetmap.org/node/1774543793 sports_centre
https://www.openstreetmap.org/node/1781679792 playground
https://www.openstreetmap.org/node/1797470620 pitch
https://www.openstreetmap.org/node/1797709838 playground
https://www.openstreetmap.org/node/1885001833 playground
https://www.openstreetmap.org/node/1935576545 dance
https://www.openstreetmap.org/node/2035568276 sports_centre
https://www.openstreetmap.org/node/2092112480 playground
https://www.openstreetmap.org/node/2149619787 playground
https://www.openstreetmap.org/node/2249285345 playground
https://www.openstreetmap.org/node/2249329318 playground
https://www.openstreetmap.org/node/2249333028 playground
https://www.openstreetmap.org/node/2256099051 sauna
https://www.openstreetmap.org/node/2263553519 playground
https://www.openstreetmap.org/node/2280218910 playground
https://www.openstreetmap.org/node/2281482239 pitch
https://www.openstreetmap.org/node/2281482263 pitch
https://www.openstreetmap.org/node/2283687476 pitch
https://www.openstreetmap.org/node/2292451356 pitch
https://www.openstreetmap.org/node/2292451361 playground
https://www.openstreetmap.org/node/2342638192 playground
https://www.openstreetmap.org/node/2357503250 pitch
https://www.openstreetmap.org/node/2373284915 playground
https://www.openstreetmap.org/node/2411495895 sports_centre
https://www.openstreetmap.org/node/2447100563 sports_centre
https://www.openstreetmap.org/node/2563552804 playground
https://www.openstreetmap.org/node/2582173707 sports_centre
https://www.openstreetmap.org/node/2597779419 playground
https://www.openstreetmap.org/node/2645845749 sports_centre
https://www.openstreetmap.org/node/2693047161 swimming_pool
https://www.openstreetmap.org/node/2693057648 swimming_pool
https://www.openstreetmap.org/node/2693059079 swimming_pool
https://www.openstreetmap.org/node/2693062924 swimming_pool
https://www.openstreetmap.org/node/2693063796 swimming_pool
https://www.openstreetmap.org/node/2693065535 swimming_pool
https://www.openstreetmap.org/node/2693069364 swimming_pool
https://www.openstreetmap.org/node/2693070058 swimming_pool
https://www.openstreetmap.org/node/2715283810 pitch
https://www.openstreetmap.org/node/2715283842 pitch
https://www.openstreetmap.org/node/2715283859 pitch
https://www.openstreetmap.org/node/2754737327 playground
https://www.openstreetmap.org/node/3053091149 sports_centre
https://www.openstreetmap.org/node/3101879119 fitness_centre
https://www.openstreetmap.org/node/3127861800 picnic_table
https://www.openstreetmap.org/node/3213219730 sports_centre
https://www.openstreetmap.org/node/3213219738 dance
https://www.openstreetmap.org/node/3214989333 sports_centre
https://www.openstreetmap.org/node/3228803350 pitch
https://www.openstreetmap.org/node/3249255584 playground
https://www.openstreetmap.org/node/3358646323 playground
https://www.openstreetmap.org/node/3412847030 playground
https://www.openstreetmap.org/node/3471193219 dog_park
https://www.openstreetmap.org/node/3480817261 tanning_salon
https://www.openstreetmap.org/node/3634439383 swimming_pool
https://www.openstreetmap.org/node/3700440354 playground
https://www.openstreetmap.org/node/3734287671 amusement_arcade
https://www.openstreetmap.org/node/3734312106 dance
https://www.openstreetmap.org/node/3734318806 amusement_arcade
https://www.openstreetmap.org/node/3813149508 tanning_salon
https://www.openstreetmap.org/node/3813172715 tanning_salon
https://www.openstreetmap.org/node/3878479569 pitch
https://www.openstreetmap.org/node/3898917193 sports_centre
https://www.openstreetmap.org/node/3999370815 pitch
https://www.openstreetmap.org/node/4156335065 playground
https://www.openstreetmap.org/node/4197092058 hackerspace
https://www.openstreetmap.org/node/4226777515 picnic_table
https://www.openstreetmap.org/node/4226777516 picnic_table
https://www.openstreetmap.org/node/4330691501 park
https://www.openstreetmap.org/node/4341487429 fitness_centre
https://www.openstreetmap.org/node/4353602868 sports_centre
https://www.openstreetmap.org/node/4414906945 fitness_centre
https://www.openstreetmap.org/node/4447579785 playground
https://www.openstreetmap.org/node/4460789332 sports_centre
https://www.openstreetmap.org/node/4549854213 dance
https://www.openstreetmap.org/node/4568884944 firepit
https://www.openstreetmap.org/node/4568884945 firepit
https://www.openstreetmap.org/node/4568884964 picnic_table
https://www.openstreetmap.org/node/4590579033 fitness_centre
https://www.openstreetmap.org/node/4785324691 playground
